SYMBOL,AVG_30D_VOLUME
ALLCARGO,10101990.577777777
ALLDIGI,9445.222222222223
ALLETEC,15662.222222222223
ALLTIME,86356.01111111112
ALMONDZ,137231.24444444446
ALOKINDS,6463386.277777778
ALPA,16439.18888888889
ALPEXSOLAR,52492.22222222222
ALPHA,1319130.7222222222
ALPHAETF,440748.35555555555
ALPHAGEO,20774.922222222223
ALPINETEX,325325.75
ALPL30IETF,667029.5777777778
ALUWIND,39640.449438202246
AMAGI,388696.1777777778
AMANTA,187902.1888888889
AMBAAUTO,69779.06976744186
AMBALALSA,150943.48888888888
AMBANIORGO,6809.523809523809
AMBER,393182.65555555554
AMBEY,7833.333333333333
AMBICAAGAR,4825.844444444445
AMBIKCO,20902.78888888889
AMBUJACEM,3308862.6555555556
AMCL,9190.123456790123
AMDIND,17196.466666666667
AMEYA,6074.626865671642
AMIABLE,5426.086956521739
AMIRCHAND,726959.6086956522
AMJLAND,12195.211111111112
AMNPLST,25026.655555555557
AMRUTANJAN,48562.7
ANANDRATHI,471255.63333333336
ANANTAM,39709.96666666667
ANANTRAJ,2749011.4777777777
ANAWIL,1750533.3333333333
ANDHRAPAP,132243.46666666667
ANDHRSUGAR,710565.6222222223
ANGELONE,6935874.855555556
ANIKINDS,5747.555555555556
ANKITMETAL,36406.61111111111
ANLON,13764.444444444445
ANMOL,74262.66666666667
ANNAPURNA,62949.7
ANONDITA,33333.333333333336
ANSALAPI,19860.954022988506
ANTELOPUS,162919.23333333334
ANTGRAPHIC,191391.96666666667
ANTHEM,646129.1333333333
ANUHPHR,56864.65555555555
ANUP,49713.65555555555
ANURAS,339534.34444444446
ANYA,41708.86075949367
ANZEN,63392.857142857145
AONEGOLD,515353.64444444445
AONELIQUID,29504.155555555557
AONENIFTY,247658.42222222223
AONESILVER,748078.1333333333
AONETMMQ50,223802.84444444443
AONETOTAL,225649.2111111111
APARINDS,160705.83333333334
APCL,7666.5888888888885
APCOTEXIND,276081.2
APEX,287669.35555555555
APEXECO,28373.333333333332
APLAPOLLO,716601.6666666666
APLLTD,155698.56666666668
APOLLO,18230996.68888889
APOLLOHOSP,378996.23333333334
APOLLOPIPE,327592.9
APOLLOTYRE,1384448.1
APOLSINHOT,1888.9
APRAMEYA,16867.816091954024
APS,20697.222222222223
APSISAERO,27866.666666666668
APTECHT,452877.3
APTUS,1352178.1
AQYLON,3697364.355555556
ARABIAN,12933.333333333334
ARCHIDPLY,20940.966666666667
ARCHIES,16058.055555555555
ARCIIL,11379.310344827587
ARDEE,130275850.0
ARE&M,1015295.3777777777
ARENTERP,9874.41573033708
ARFIN,2314430.888888889
ARHAM,37455.555555555555
ARIES,26547.044444444444
ARIHANT,7469.322222222222
ARIHANTACA,2205.128205128205
ARIHANTCAP,346483.73333333334
ARIHANTSUP,143451.5
ARIS,1088372.8666666667
ARISTO,3425.641025641026
ARKADE,453026.65555555554
ARMANFIN,51810.62222222222
ARMOUR,10867.924528301886
AROGRANITE,7691.966666666666
ARROWGREEN,65468.8
ARSHIYA,185681.53333333333
ARSSBL,294777.6111111111
ARTEMISMED,241558.82222222222
ARTNIRMAN,2106.1162790697676
ARUNAYA,67710.84337349398
ARVEE,3086.0898876404494
ARVIND,966203.0111111111
ARVINDFASN,359570.0
ARVINDPORT,13005.882352941177
ARVSMART,257714.4111111111
ASAHIINDIA,153431.82222222222
ASAHISONG,40130.7
ASAL,31369.355555555554
ASALCBR,32432.911111111112
ASCOM,3147.0588235294117
ASHALOG,8618.421052631578
ASHAPURMIN,768893.9
ASHIANA,163725.45555555556
ASHIKA,166100.12
ASHIKAG,584784.8666666667
ASHIMASYN,163953.3111111111
ASHOKA,1253380.5777777778
ASHOKAMET,15293.644444444444
ASHOKLEY,25679159.82222222
ASHWINI,33552.94117647059
ASIANENE,465978.2111111111
ASIANHOTNR,43784.23333333333
ASIANPAINT,1248031.5777777778
ASIANTILES,7519588.244444445
ASIFRG,2.0
ASKAUTOLTD,555487.9222222222
ASMS,456725.6111111111
ASPINWALL,3220.177777777778
ASPIRE,7235.294117647059
ASTAR,145.79746835443038
ASTEC,94618.1
ASTERDM,804849.5555555555
ASTRAL,663002.5333333333
ASTRAMICRO,1049536.4666666666
ASTRAZEN,11925.8
ASTRON,26310.37777777778
ATALREAL,7479436.077777778
ATAM,9945.6
ATCENERGY,12578.823529411764
ATGL,5550904.222222222
ATHERENERG,4496782.633333334
ATL,146954.35555555555
ATLANTAA,96364.3111111111
ATLANTAELE,112416.58888888889
ATLASCYCLE,8138.455555555555
ATLPP,4402.4157303370785
ATMASTCO,27893.333333333332
ATUL,44656.3
ATULAUTO,261106.97777777776
AUBANK,1883045.3
AURIGROW,14309529.06779661
AURIONPRO,220055.84444444443
AUROIMPEX,7619.047619047619
AUROPHARMA,1297796.9666666666
AURUM,248347.54444444444
AURUS,20328.846153846152
AUSL,7733.333333333333
AUSOMENT,6899.688888888889
AUTOAXLES,11164.577777777778
AUTOBEES,316633.9888888889
AUTOIETF,1028106.0333333333
AUTOIND,210719.46666666667
AVADHSUGAR,93454.96666666666
AVAILFC,3480.9333333333334
AVALON,572489.7333333333
AVANA,26186.04651162791
AVANTEL,2670478.966666667
AVANTIFEED,577280.8888888889
AVATAR,12051.28205128205
AVG,78599.72222222222
AVG-RE,45908.25
AVIANSH,3622.222222222222
AVIENCE,139185.7142857143
AVL,294300.2555555556
AVONMORE,197227.8777777778
AVPINFRA,65013.333333333336
AVROIND,293272.47777777776
AVSL,1000.0
AVTNPL,58706.92222222222
AWFIS,322223.4
AWHCL,123340.78888888888
AWL,3514062.4555555554
AXISBANK,7427560.3
AXISBNKETF,2779.490909090909
AXISCADES,188364.6
AXISCETF,2410.5454545454545
AXISGOLD,2236033.672727273
AXISHCETF,7300.981818181818
AXISILVER,1004217.2
AXISNIFTY,29293.672727272726
AXISTECETF,49760.163636363635
AXISVALUE,152066.16363636364
AXITA,419510.43333333335
AXSENSEX,4888.4
AYE,1649408.3111111112
AYMSYNTEX,39897.13333333333
AZAD,527737.5
BABAFP,13240.579710144928
BAFNAPH,20610.055555555555
BAGDIGITAL,26860.60606060606
BAGFILMS,82201.92222222222
BAGMANE,1807576.4871794872
BAHETI,27362.5
BAIDFIN,86355.21111111112
BAJAJ-AUTO,429769.9888888889
BAJAJCON,956044.0
BAJAJELEC,397878.14444444445
BAJAJFINSV,1306688.9888888889
BAJAJHCARE,433156.44444444444
BAJAJHFL,4838843.344444444
BAJAJHIND,7526533.766666667
BAJAJHLDNG,50928.21111111111
BAJAJINDEF,42623.6
BAJAJST,25280.922222222223
BAJEL,686639.3222222222
BAJFINANCE,11074220.0
BALAJEE,36731.433333333334
BALAJIPHOS,65905.4054054054
BALAJITELE,493039.93333333335
BALAMINES,432317.2555555556
BALAXI,30184.62222222222
BALCO,3183.673469387755
BALKRISHNA,15411.9
BALKRISIND,299081.81111111114
BALMLAWRIE,170965.77777777778
BALPHARMA,44837.46666666667
BALRAMCHIN,766447.5333333333
BALUFORGE,692869.5
BANARBEADS,6769.711111111111
BANARISUG,499.55555555555554
BANCOINDIA,237692.24444444446
BANDHANBNK,13960363.833333334
BANG,56714.833333333336
BANK10ADD,1361435.288888889
BANK10BETF,12837.4
BANKA,6610.8
BANKADD,142286.45555555556
BANKBARODA,13027177.877777778
BANKBEES,1062245.2333333334
BANKBETA,741653.2666666667
BANKBETF,31815.933333333334
BANKETF,24947.82222222222
BANKIETF,1173787.2
BANKINDIA,9882269.377777778
BANKNIFTY1,915135.4888888889
BANKPSU,42785.566666666666
BANSALWIRE,174049.05555555556
BANSWRAS,48758.91111111111
BARFLEX,18600.0
BASF,40709.21111111111
BASILIC,18040.0
BASML,146251.6
BATAINDIA,482277.86666666664
BATLIBOI,68417.8
BAWEJA,10790.243902439024
BAYERCROP,32673.955555555556
BBETF0432,2367.1555555555556
BBL,42575.311111111114
BBNPNBETF,1719.4555555555555
BBNPPGOLD,29972.61111111111
BBOX,843724.4
BBTC,41130.11111111111
BBTCL,12081.777777777777
BCG,7204702.166666667
BCLIND,2052569.0
BCONCEPTS,15821.033333333333
BCPL,44179.8
BDL,1321955.6444444444
BEACON,17162.79069767442
BEARDSELL,28242.455555555556
BECTORFOOD,4706207.066666666
BEDMUTHA,5027.3
BEEKAY,3726.1444444444446
BEL,12703983.866666667
BELLACASA,12595.422222222222
BELRISE,4733063.633333334
BEML,328101.3333333333
BENGALASM,393.9
BEPL,3331348.5444444446
BERGEPAINT,737278.1222222223
BESTAGRO,2094805.9222222222
BETA,45424.544444444444
BEWLTD,26305.555555555555
BFINVEST,161107.26666666666
BFSI,568212.4555555555
BFUTILITIE,141078.6222222222
BGLOBAL,33137.066666666666
BGRENERGY,76405.21111111112
BHADORA,30310.112359550563
BHAGCHEM,221199.42222222223
BHAGERIA,118450.92222222222
BHAGYANGR,147340.46666666667
BHANDARI,253739.7888888889
BHARATCOAL,31289404.466666665
BHARATFORG,1322727.588888889
BHARATGEAR,91105.45555555556
BHARATRAS,12088.822222222223
BHARATSE,819826.1333333333
BHARATWIRE,374809.14444444445
BHARTIARTL,8534550.2
BHARTIHEXA,188015.6888888889
BHEL,15603885.755555555
BI,8304.422222222222
BIGBLOC,120165.86666666667
BIKAJI,149190.3
BIKEWO,67887.6404494382
BIL,7064.7555555555555
BILVYAPAR,11147.253731343284
BIMETAL,1179.1888888888889
BIOCON,4828392.777777778
BIOFILCHEM,49152.76666666667
BIOPOL,67442.69662921349
BIRDYS,72048.0
BIRET,488254.9888888889
BIRLACABLE,99716.66666666667
BIRLACORPN,103525.98888888888
BIRLAMONEY,82279.8111111111
BIRLANU,19807.01111111111
BIRLAPREC,77582.67777777778
BLACKBUCK,552087.6444444444
BLACKROSE,70922.03333333334
BLAL,27513.666666666668
BLBLIMITED,57018.24444444444
BLIL,64971.74444444444
BLISSGVS,1695117.8666666667
BLKASHYAP,632236.3666666667
BLS,1740620.6333333333
BLSE,856706.3
BLUECHIP,19800.015384615384
BLUECOAST,2149.177777777778
BLUEDART,22264.666666666668
BLUEJET,987588.0444444445
BLUEPEBBLE,4883.720930232558
BLUESTARCO,502489.52222222224
BLUESTONE,3246088.311111111
BLUEWATER,24433.333333333332
BLUSPRING,998074.4888888889
BMETRICS,4131.3432835820895
BMLL,178593.75
BMWVENTLTD,78996.57777777778
BNAGROCHEM,18589.87777777778
BNALTD,2242.6153846153848
BNKETFAXIS,2934.6363636363635
BODALCHEM,290328.81111111114
BOHRAIND,17978.6404494382
BOMDYEING,1162831.3777777778
BONLON,17839.4
BORANA,52678.15555555555
BOROLTD,100247.41111111111
BORORENEW,895254.7777777778
BOROSCI,222422.13333333333
BOSCH-HCIL,67819.77777777778
BOSCHLTD,41715.933333333334
BOSS,5435.897435897436
BPCL,8698337.733333332
BPL,64712.444444444445
BRACEPORT,5177.777777777777
BRANDMAN,22400.0
BRIGADE,630166.088888889
BRIGHOTEL,103754.85555555555
BRITANNIA,413429.68888888886
BRNL,35751.444444444445
BROOKS,51881.63333333333
BSE,3649462.3333333335
BSE500IETF,156586.06666666668
BSHSL,6562.544444444445
BSL,11452.6
BSLGOLDETF,451242.6111111111
BSLNIFTY,1086844.5777777778
BSLSENETFG,6654.2
BSOFT,1865082.7444444445
BTML,635237.4555555555
BTTL,74324.94444444444
BUILDPRO,94178.92222222222
BULKCORP,3470.2702702702704
BURNPUR,136683.5
BUTTERFLY,127041.11111111111
BVCL,22886.422222222223
BYKE,41421.65555555555
C2C,130993.33333333333
CADSYS,1916.6666666666667
CALSOFT,191517.04444444444
CAMLINFINE,1637030.288888889
CAMPUS,1712777.3333333333
CAMS,1513253.9666666666
CANARYS,94067.41573033707
CANBK,28374291.28888889
CANFINHOME,231157.35555555555
CANHLIFE,1469208.3333333333
CANTABIL,240768.38888888888
CAPACITE,474936.1
CAPILLARY,564972.2111111111
CAPINVIT,483008.14444444445
CAPITALSFB,61790.52222222222
CAPLIPOINT,172086.23333333334
CAPTRUST,40923.52222222222
CARBORUNIV,327645.6777777778
CARERATING,54377.933333333334
CARRARO,230585.38888888888
CARTRADE,942182.7222222222
CARYSIL,147735.11111111112
CASHIETF,272836.4555555555
CASTROLIND,1619535.7666666666
CBAZAAR,29614.035087719298
CCAVENUE,17445951.68888889
CCCL,421133.1666666667
CCHHL,25754.277777777777
CCL,340691.15555555554
CDSL,1920764.911111111
CEATLTD,186334.8
CEDAAR,14695.121951219513
CEIGALL,634371.3666666667
CEINSYS,73540.2
CELEBRITY,28261.777777777777
CELLECOR,374933.3333333333
CELLO,714561.7222222222
CELLPOINT,6000.0
CEMNTGROWW,123964.92857142857
CEMPRO,1734807.677777778
CENTENKA,159732.46666666667
CENTEXT,179909.3
CENTRALBK,14224317.377777778
CENTRUM,772849.1555555556
CENTUM,61216.65555555555
CENTURYPLY,90915.32222222222
CERA,21748.366666666665
CEREBRAINT,127772.64444444445
CESC,2179733.4444444445
CEWATER,189522.56666666668
CGCL,4122085.7666666666
CGPOWER,4681893.944444444
CGRAPHICS,51840.0
CHALET,153366.72222222222
CHAMBLFERT,922790.1333333333
CHAMUNDA,14370.37037037037
CHANDAN,51324.444444444445
CHAVDA,51404.49438202247
CHEMBOND,9773.544444444444
CHEMBONDCH,20167.244444444445
CHEMCON,134265.4111111111
CHEMFAB,6115.9
CHEMICAL,790402.088888889
CHEMPLASTS,570722.4
CHENNPETRO,1613291.8666666667
CHETANA,30715.78947368421
CHEVIOT,4664.433333333333
CHOICEGOLD,11412.122222222222
CHOICEIN,904011.6777777778
CHOLAFIN,1927079.288888889
CHOLAHLDNG,212521.05555555556
CIEINDIA,426120.0444444445
CIFL,158352.3111111111
CIGNITITEC,214762.3076923077
CINELINE,22671.12222222222
CINEVISTA,25555.555555555555
CIPLA,1668223.1555555556
CITIUSINVT,323428.76666666666
CKKRETAIL,45345.454545454544
CLASSICEIL,28370.731707317074
CLAYCRAFT,168320.93023255814
CLCIND,12270.962962962964
CLEAN,403389.8777777778
CLEANMAX,295848.4555555555
CLEDUCATE,39918.73333333333
CLSEL,465673.55555555556
CLSL,23731.34328358209
CMICABLES,12114.733333333334
CMLL,6977779.647058823
CMNL,16901.162790697676
CMPDI,4911652.777777778
CMRGREEN,2951816.272727273
CMRSL,4557.142857142857
CMSINFO,593580.0666666667
CNL,268313.68888888886
COALINDIA,13126827.711111112
COASTCORP,179242.94444444444
COCHINSHIP,1424257.5
COCKERILL,20113.144444444446
COFFEEDAY,2796963.533333333
COFORGE,3819984.144444444
COHANCE,2019440.9888888889
COLPAL,399685.0
COMFINTE,461514.18888888886
COMMITTED,24656.410256410258
COMMOIETF,83063.03333333334
COMPINFO,20063.666666666668
COMPUSOFT,24190.5
COMSYN,720578.0
CONCOR,2008853.0666666667
CONCORDBIO,281897.76666666666
CONFIPET,3373861.0
CONNPLEX,65333.333333333336
CONS,72577.17777777778
CONSOFINVT,14998.333333333334
CONSUMAXIS,5430.685714285714
CONSUMBEES,102043.53333333334
CONSUMER,315482.14444444445
CONSUMIETF,21054.01111111111
CONTI,7684.416666666667
CONTROLPR,81745.77777777778
COOLCAPS,82694.44444444444
CORALFINAC,35963.87777777778
CORDELIA,830307.9189189189
CORDSCABLE,79048.88888888889
COROMANDEL,330006.36666666664
CORONA,45428.78888888889
COSMOFIRST,143535.38888888888
COUNCODOS,124316.91111111111
CPCAP,45161.5
CPEDU,11964.933333333332
CPL,31005.722222222223
CPPLUS,300043.35555555555
CPS,2554.4117647058824
CPSEETF,1231491.677777778
CRAFTSMAN,142086.86666666667
CRAMC,732590.0666666667
CRAYONS,11383.561643835616
CREATIVEYE,23510.933333333334
CREDITACC,516246.9222222222
CREST,13233.91111111111
CRISIL,60529.37777777778
CRIZAC,353678.4222222222
CROMPTON,4040931.1222222224
CROWN,16981.766666666666
CSBBANK,579407.411111111
CSLFINANCE,25761.144444444446
CSM,459901.52777777775
CSSL,21292.134831460673
CTE,13165.011111111111
CUB,2878982.2
CUBEINVIT,936501.0634920635
CUBEXTUB,100001.71111111112
CUDML,19581.39534883721
CUMMINSIND,506966.3222222222
CUPID,28818632.433333334
CURAA,1186.5111111111112
CURIS,5635.135135135135
CURRENT,8615.384615384615
CYBERMEDIA,18748.88888888889
CYBERTECH,71750.21111111112
CYIENT,472647.8222222222
CYIENTDLM,602046.0333333333
DABUR,2433797.8333333335
DAICHI,7191.633333333333
DALBHARAT,334608.1666666667
DALMIASUG,410450.44444444444
DAMCAPITAL,656002.9777777778
DAMODARIND,7991.022222222222
DANGEE,73241.48888888888
DANISH,36831.666666666664
DATAMATICS,145287.6888888889
DATAPATTNS,1119788.9666666666
DAVANGERE,11371796.955555556
DBCORP,357753.5333333333
DBEIL,163419.94444444444
DBL,606263.9444444445
DBOL,74726.73333333334
DBREALTY,1396683.8333333333
DBSTOCKBRO,53329.78888888889
DCAL,513760.05555555556
DCBBANK,1249011.2444444445
DCCL,14906.25
DCG,18265.116279069767
DCI,20331.077777777777
DCM,12621.777777777777
DCMFINSERV,9450.4
DCMNVL,12722.58888888889
DCMSHRIRAM,108259.05555555556
DCMSIL,49673.76666666667
DCMSRIND,194963.93333333332
DCW,1358731.5222222223
DCXINDIA,1098600.3333333333
DDEVPLSTIK,195136.25555555554
DECCANCE,19524.31111111111
DECCANTRAN,10312.5
DECNGOLD,2680026.311111111
DEEDEV,256255.92222222223
DEEM,5545.454545454545
DEEPAKFERT,445840.2
DEEPAKNTR,260393.22222222222
DEEPINDS,481229.15555555554
DEFENCE,214274.32222222222
DELAPLEX,7510.843373493976
DELHIVERY,4298560.955555555
DELPHIFX,262578.52222222224
DELTACORP,4874522.6
DELTAMAGNT,7673.966666666666
DELTIC,18910.112359550563
DEN,903458.7222222222
DENEERS,23640.0
DENORA,12436.18888888889
DENTA,483834.3777777778
DENTALKART,21730.555555555555
DESTINY,1500.0
DEVIT,66148.27777777778
DEVX,91977.45555555556
DEVYANI,4033628.1
DGCONTENT,20107.1
DHAMPURSUG,593177.7777777778
DHANBANK,2223124.188888889
DHANLAXMI,27265.822784810127
DHANSA,12230.76923076923
DHANUKA,85864.71111111112
DHARAN,19981748.791044775
DHARARAIL,31850.57471264368
DHARIWAL,149022.47191011236
DHARMAJ,57912.555555555555
DHRUV,9578.14606741573
DHTL,2765.714285714286
DHUNINV,1283.4333333333334
DIACABS,7276992.233333333
DIAMINESQ,10666.388888888889
DIAMONDYD,72617.74444444444
DICIND,2188.2444444444445
DIFFNKG,165954.51111111112
DIGIDRIVE,30332.644444444446
DIGIKORE,109164.44444444444
DIGISPICE,93895.44444444444
DIGITIDE,1601939.9444444445
DIGJAMLMTD,17145.533333333333
DIL,499941.6666666667
DIRL,18769.23076923077
DISAQ,480.1111111111111
DISHTV,1897862.9777777777
DIVGIITTS,191871.64444444445
DIVIDEND,37257.58888888889
DIVINEHIRA,12182.222222222223
DIVISLAB,413234.2
DIVOPPBEES,52137.62222222222
DIVYADHAN,17416.666666666668
DIXON,590432.5555555555
DJML,381478.9111111111
DKEGL,3984.375
DLF,4367791.888888889
DLINKINDIA,189956.61111111112
DMART,580414.0555555555
DMCC,119404.44444444444
DNAMEDIA,42610.62222222222
DODLA,22723.022222222222
DOLATALGO,164062.43333333332
DOLLAR,181552.65555555557
DOLLEX,48281.69014084507
DOLPHIN,28382.044444444444
DOMS,150508.83333333334
DONEAR,29625.31111111111
DPABHUSHAN,66558.04444444444
DPEL,57250.0
DPSCLTD,138993.73333333334
DPWIRES,32896.03333333333
DRAGARWQ,1017.4
DRCSYSTEMS,57535.76666666667
DREAMFOLKS,68731.3111111111
DREDGECORP,396148.5
DRONE,28777.777777777777
DRREDDY,2303111.677777778
DRSDILIP,800.0
DSFCL,71477.7
DSKULKARNI,238.0
DSSL,147035.98888888888
DTIL,5555.8
DTL,4741.463414634146
DUCOL,6360.975609756098
DUCON,280001.8888888889
DUGLOBAL,41867.469879518074
DURLAX,85146.06741573034
DVL,20795.1
DWARKESH,2844175.788888889
DYCL,999036.1444444444
DYNAMATECH,19053.1
DYNAMIC,12303.370786516854
DYNPRO,15501.0
E2E,1417157.0222222223
E2ERAIL,59884.444444444445
EASEMYTRIP,36743261.322222225
EASTSILK,1203.471264367816
EBANK10,4817.714285714285
EBANKNIFTY,21482.48888888889
EBBETF0430,17450.744444444445
EBBETF0431,6186.677777777778
EBBETF0433,6201.8
EBGNG,759666.8111111111
ECAPINSURE,64619.91111111111
ECLERX,420245.8222222222
ECOLINE,63280.89887640449
ECOSMOBLTY,174376.92222222223
EDELWEISS,4637311.922222222
EDUCOMP,54803.2
EEPL,59544.444444444445
EFACTOR,8915.66265060241
EFCIL,580889.7444444444
